"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107"
0.0774718057375925,0.515092626401944,0.60482432352353,-1.77779788178258,-0.286009479042697,-1.55254377122064,0.814082764288746,0.929410728126108,-0.359656210388438,1.47293402403567,2.89678318661431,0.524754843796749,-1.0198474977327,-9.79470150257923,-0.835911396609604,2.32271746677537,0.0512586600913803,-0.222742456171654,-1.13430679184674,1.61425966943951,0.0558258871045182,3.46975535344622,-1.71157590265137,-1.60347116556675,1.39233469542457,-1.1829765160218,2.44155128514166,-2.0797482353451,-2.05362103502702,0.29942301550554,-0.134745586463406,-0.514396039850334,2.11160955659569,-6.94526520234342,-1.58525430208475,1.78592831976054,-2.51233200536398,0.194070235873241,-0.0201629422225036,1.34992849346426,-0.419221716895638,-0.160112326560686,-0.13407636558424,-0.299282075535354,-1.14771838997537,-1.09892028412622,-0.716544107343709,-0.704238520092725,2.56531558859693,-0.62127716230188,1.22927482800677,1.36956939372715,-4.05844401871602,-3.16634553229259,0.152201434000272,-2.52318114053855,-1.20377235145267,-1.41358901753197,2.31500643886795,-0.635226883367157,-1.29191002758967,-0.480209581469463,1.56584087443106,-0.399458360245375,0.834833744297367,2.03128380407303,1.7413459878878,0.846690949109425,1.91945229118771,1.74395864906732,-0.163741417955194,0.747140855511872,-0.313640559843238,-0.131194766285008,-1.0858665907533,1.65217189573993,0.3162265903266,-0.585002989526796,0.208380858902802,0.234691482334506,-0.683663606563442,-3.28548464633818,-1.21355091694749,0.878026579296302,-0.602662333796421,-0.497218685004135,-0.552599758576863,-0.751551179102176,1.92918478075915,2.63786952360676,-1.51903603204482,0.986393500096727,1.89713124709376,1.97824079832643,2.23991579841417,1.86065473670986,-1.67452661260441,-0.151404731073008,0.717504215420612,0.542290854582912,-0.3489087813634,-0.178202114185586,-1.54814476028671,-9.50480509451493,0.178990457865705,-1.08824345734935,0.321977964170919
3.7744055020623,1.85102829676208,1.81521676510453,-2.11689755753216,-3.98374778301755,2.58009180418,1.27709261357822,3.33782334963385,-2.14528065180985,5.23406942564009,4.71946794824065,1.16872216936983,-1.86551069252717,-20.3081230522446,-2.19287550253404,6.10292658685016,1.75215476380824,-2.12849441816027,-2.4204092633192,1.83365767150065,0.11295490120501,7.76493790815062,-3.25843109524875,-3.45174042791997,2.54529068479435,-2.4392030991195,6.84550762499004,-4.53239969918189,-3.3992644420651,0.737715969956472,5.86288442128281,-1.23544371545281,2.07297481933855,1.3051377786319,-2.98285626525613,3.44648824221181,-2.18054467713098,1.30799948417748,-1.01197405829302,2.69089271481981,-1.77582651929863,2.06678194673421,1.17694328592463,0.934595457252043,-0.594137198284416,-2.64400877424234,-1.64880981541753,-0.498366052855713,1.06866554577792,-1.75350166208813,1.63637566614722,1.67057363663565,-8.3798983019453,-2.28392415296644,-1.36576140975238,4.26887597667743,-2.24103720593239,-1.38890398178607,1.07406291598627,-1.8612316282754,-1.24485493173493,-0.692083284672624,1.34861397533513,-0.709743278979011,0.80432929892781,4.35471742895916,3.3598616119281,3.67190032873747,1.74447589136011,4.24330301831826,-0.860890447445882,1.96011709501955,-0.692992875014685,-1.76687354517329,-1.84197429570787,1.18568980485153,1.44432680410671,-2.30702180165872,0.860107621168635,2.91085132648048,0.258779578965854,-1.04139237201757,-1.13760149611409,0.851321871148949,-0.371246550724342,-1.52239069247609,-1.05356975152893,-1.94937442245521,4.77803347042648,14.3584263138072,-3.43524448493373,2.03159301178737,1.95558255862183,3.25384412514285,-1.69301811060951,5.50577782370716,-3.32784932915642,0.28099126910533,3.16882463494876,0.319815281180473,0.835534108926689,0.549507892981714,1.74269582369822,-30.378202701895,0.181634509128586,-3.86755323908337,1.81737883603985
7.35186771318154,1.14961508824538,3.68198411023784,-1.98848505725152,-2.40425994110775,-2.67916750392645,1.67808128256549,3.69961247483388,-1.8299403413734,10.004899487062,6.10660811691158,2.76675582454883,-3.1673555037028,-20.6761646776479,-2.03763758846554,10.0045221437368,2.23869753326671,-0.398227739808397,-3.71519427414868,2.25653390010537,0.803531574719422,10.4366482246484,-2.68146064636383,-5.12781620633817,5.49039418009532,-2.72503448455318,13.3223257510996,-6.79225772245434,-2.78160880938814,1.23080241031366,5.41453976202759,0.302340773232309,1.84850868521801,-4.46458387789739,-2.04475592153868,5.54595309788266,-3.00911220596281,2.50195891119615,-2.89916123272652,4.93080362556058,-4.33415970174006,1.63429960777726,3.60198274069162,-0.512019334533758,-0.237507046369461,-5.91780445255645,0.729427921135463,-1.11358623300108,0.235476789745118,-0.214668686404528,0.469807856266016,4.05591565924088,-10.2903104648348,-3.33999285106021,-3.72052765740601,-5.28267447946336,-2.04341564302173,-1.65618042602809,-2.97534207495659,-5.03137072650054,-2.70107512890583,-1.0192955907127,0.943281882284088,-0.193758224764569,0.44409146574794,5.86680211037465,6.08056542415399,5.4307625701974,4.04753366720209,5.8999664384468,-3.03142890333024,2.8981950364164,-1.89600153312556,-1.49647167198044,-3.69107257220261,0.2288909491371,3.34969236067409,-2.84434051380614,-1.18487704972937,5.49557706731717,-1.48240706940748,0.189806344827559,-3.57065292240648,1.06041985126827,-0.740826988671778,-4.16174283865134,-0.65372603606196,-2.39315770199297,6.94550832952284,17.5424708840565,-3.56742059230786,1.71638124124431,2.71398702776734,5.44493929397863,2.64971354185558,9.51017941260968,-4.32918988392956,1.69091500796886,7.03774731388423,2.22518053263766,2.92654677779487,-1.07397830824102,-1.6629099676885,-58.1289692760375,-0.236573868867506,-8.24663415771367,3.6952303209551
14.5221695052193,3.22795455348936,5.73999258159991,-2.59303470680172,-5.10092251273239,4.23952175931118,2.49403845686654,3.39469689463237,-2.11996177224428,14.5198444774629,8.79462305313416,5.89314917442717,-4.29515208187394,-10.2199868439665,-3.07320437492851,13.182057371358,1.79095284072537,-0.0424023923962702,-6.08203578563018,3.40976916002541,1.91794473149035,14.2285174564284,-1.76148139227228,-8.23708406007227,7.45071220058519,-6.42277543284013,22.6667891966304,-8.70325192418345,-1.72070779206955,1.61573078198159,-0.255201387934274,2.12100551336771,0.601695322575196,5.75460499291433,-1.18810421352858,6.49525404346807,-3.74198860521865,2.24444389506039,-3.44911811804646,7.48461399810131,-6.87745568339462,-0.959587501073801,5.01698599334523,-0.0454411287947464,0.617486041015657,-10.274902485482,0.955687389197197,-1.04781420614347,-2.82058016539579,-0.1605665028012,-1.18469356639969,7.42708301333887,-8.19005337443541,-6.44316739896463,-3.39447327398507,5.69758661882787,-2.40427564456362,-1.8786181067136,-5.14790519681772,-11.2038748056067,-2.97657177723129,-0.98150042318723,-0.975884379137496,-0.742270903813488,1.47442947116042,4.54215443893171,10.8434495579629,5.836928420034,5.1605695453769,8.32472378993269,-3.88371765917098,2.28095243284123,-2.72576627127285,-1.51202207869569,-5.81136765461509,-1.53672953344475,4.52767129875299,-2.16922016928636,-0.290762061631044,6.65105190348506,0.979588123614011,-3.4373604977817,-1.47384113013123,-0.174087580320032,1.85929848638376,-6.47082152273419,-0.638307619584968,-1.1698382803589,7.32703845098544,7.20906024989301,-4.20626969927259,-0.347480764521021,2.22011359455774,9.07153656660432,-2.31289758874585,13.6108760286115,-5.41715588053992,-0.529196547644136,13.9910050510844,2.20144787833459,5.67533009338612,-0.506048394952051,0.989884933198328,-84.2631022695774,0.584032812522179,-13.7385113718493,3.34095632808684
19.2452378349882,2.96966629676859,8.36699380223367,-3.69885167776926,-2.32599423777836,-4.58168574361282,2.31599617131943,2.07052214208397,-3.26808841139046,19.2365508534814,10.8528277460047,10.1496717451667,-7.91794651020818,-1.72094485902206,-3.04207790866723,15.0144160619632,2.12842384293911,0.414827252232335,-8.6178233263704,5.00624783824914,5.50589911615752,16.2837975334996,-1.84528269634745,-11.3845858518196,12.482707345075,-8.41723191323986,35.0216318265339,-11.0232712844953,-1.43418671235796,0.744964232981861,-0.540442231989538,2.37297905828429,0.320007153858977,-2.09787869874282,-0.594068352717966,8.22298982042266,-2.2113708181519,-0.0433956904641724,-2.5741458960039,10.6662731748364,-9.56232528523094,0.58556815674283,7.52684209594867,-1.90654136337684,-0.591214225620803,-16.7095537105067,-0.689026576060063,0.166976462023423,-0.243203824390438,-0.894207342151956,-1.13015297240863,11.5506080846721,-0.507513952781824,-5.11337028818033,-3.31784069319841,-3.88960626519223,-4.22744802984153,-0.813836245264967,-3.55070584080612,-19.7822150271747,-2.70383231102555,-0.210684858528482,-1.77317892981903,-0.713801360275201,2.43425767918495,3.14224956548247,15.1329304233292,7.60916582709298,5.94884376499872,11.972817521683,-3.17592261100494,2.94587309326616,-2.54485651722971,-1.26137795390048,-8.04482099801992,-2.09509698938441,7.26211849732333,-1.10055928924326,0.131393884077083,6.56002397462849,-1.00345594697772,-1.35932258120817,-2.9690807688571,-0.27374285170463,0.962974985810324,-8.9222790457417,0.603688470940254,-0.702538527760336,7.1221809845893,-0.499615713938715,-3.59842614865106,-4.49794359287081,2.06604178520513,10.2870854684988,1.17100653501985,18.6527030144259,-6.09201238029895,0.562924117852714,22.0050487971877,4.00216384344506,8.28150256289297,-0.40387663337419,-2.55124637402372,-101.602379669942,1.37079012802823,-21.1488184478096,2.85474509930046
26.6633932333566,4.85072979432373,11.2733410701379,-4.22880357909938,-3.72584499041865,3.28174640903689,0.847360910910693,-1.53732708895996,-2.68357589543462,27.0482130301062,11.965174425266,14.9208831125781,-10.3918179551045,-6.16289207401148,-4.72288541048183,15.0315953610369,3.11997063735633,-0.15453803124457,-11.9601045771505,7.38178301240223,7.19167307879166,18.3126916209208,-2.86728221553662,-14.6485426571762,15.9844001156517,-9.77196912125751,49.2667387508453,-15.0418513103581,-3.15472738995191,0.421556581522398,2.80339100919516,0.899140747133903,-0.452810856158178,4.64042367330478,-1.68866643528944,11.2925181613659,-3.09651261734587,-2.48785889488059,-0.745417265771703,14.2095008127345,-12.3641223360373,1.24673028931209,10.2654374170711,-0.43114884303627,-0.25417318970609,-24.2462437057206,0.851965649041746,0.682780040651641,2.05379696837212,-1.70678731287315,-1.05313459169998,16.8983736970986,12.5654637475446,-5.1435524144675,-2.65861063942233,1.48625549154074,-7.07490603047724,0.609478016820077,-2.22421790344751,-32.7668483188938,-3.8080438795881,-0.38568620375011,-2.31902813432703,-1.91234066968713,3.87165342439215,2.01938736738436,18.6978180535603,10.5148807253806,8.48794140187666,15.3153611099285,-3.37445191131775,3.43275065408054,-2.32229315491091,-1.68707893377654,-11.8304295498618,-2.64224432526922,11.7253429395875,-0.406824546176112,1.14107716303626,5.03511036361622,2.15505539214899,0.296495988089045,-2.60120166460908,-0.254256657399723,-0.655755214892863,-10.59477177885,1.9307768733859,-0.78088292320209,7.98391546644722,6.63505824397808,-3.90818739772025,-9.74572173346331,2.09102773866987,11.2625884749676,-3.62159439140712,24.7631228904592,-8.06521240448283,1.11475094133066,29.730969334886,3.62835201480472,10.2729873680718,1.92980889135574,2.07302741593329,-110.043797427241,1.89929061154413,-29.6449219706681,1.70399297149642
28.7921207409766,5.59965412095626,12.3026453999138,-4.29270546865653,-2.84260072411913,-4.64700839556847,-0.775985097051435,-4.07768811903485,-2.26520443670183,36.9262159268233,12.1842100855395,22.1526771667017,-14.4964079792889,-21.9202251004681,-5.55237644826544,13.3163569711644,5.37650248120577,0.270564879953294,-17.2526445534392,8.92903229464252,9.52780080398035,22.0570041412974,-4.76767311231877,-16.4548966445075,22.0621481975187,-11.7095765961518,65.148567122078,-19.324029580386,-4.79539892472693,-1.00581161975528,0.682759969538318,-0.0308681116033078,-1.48422482240174,-6.08453302359234,-2.93283993015749,14.0872202838737,-1.76603782260699,-3.41787038473334,1.20785361396818,16.6768370317068,-11.9719361712897,2.66666553066931,13.6665711549565,-2.33425058656629,0.524434909128218,-32.8464512170932,-0.896191571108995,-0.369594171091711,2.18596758999441,-0.878339654719277,1.57141815728909,22.0081187897622,29.0043319477217,-9.50312051709487,-1.1246499190235,-0.453944771062199,-8.1895646721288,2.48025660717995,-2.93876438177934,-48.4481288086179,-5.02151596004507,-1.99294347896349,-2.23818092198956,-0.98289293627206,4.42469969454542,2.25311640208381,23.6632037579267,13.0273769642923,9.01835329467583,17.9423962935151,-2.45110931807561,3.91502543137865,-1.43088800843718,-1.21180441379847,-14.651980185747,-2.59322057387905,19.5243109663,-0.43034758172495,0.687742239738146,2.1078621868207,0.152170850683595,-2.86356769201971,-4.08851228011316,1.39014901031993,2.26282169191406,-13.0178175573686,-0.533309506604653,-2.26264555015467,10.0763646063302,18.3822674712244,-6.23299391191577,-16.6068340170423,1.36004169573307,12.8552332221894,2.13156344817534,28.7653652676849,-9.21724854096827,0.0789261250415509,35.7677010920462,5.45152047226452,10.2947780028097,1.99931195420642,-3.23969035686305,-113.58929850162,1.47070560197356,-39.3724211910373,0.764757580976142
32.6067480210268,6.32388853279913,13.0747281570425,-4.70274577757855,-2.57636079659612,3.95633974856338,-2.49239961625217,-8.09372620616851,-1.22075525902292,47.1787396849736,12.1102368666003,30.547257966437,-17.539464360104,-35.4363864728993,-5.28550006342526,9.92817948887111,8.24796887246472,-0.401638641266081,-23.2877219906339,9.65533146613013,10.8681835507706,23.7628288126669,-5.71508165465414,-19.8013237931571,26.4949969189274,-12.7838922519303,84.3064229625501,-21.1833510166321,-4.88076028523584,-2.37286620394156,-1.06892308653711,1.15066730250612,-2.41488107890885,3.57562465150022,-5.1192002513958,15.4349889235926,-1.15742590108812,-5.63982754703498,3.78331712801916,18.5310533661938,-9.00998121773583,-0.807952613874375,17.5220777095678,-1.41934111397411,1.17936545986224,-42.4071734477792,-0.980534705738786,2.65677406383947,-0.817003173445244,-2.2583322257693,1.63279849448032,26.5786024962253,47.3907075181344,-10.9261305877923,-0.146845058833758,-0.879607426654984,-7.12969382885732,4.42267057708856,-3.45460031378372,-65.8407493936025,-3.40671324046609,-4.10847090079534,-2.66068844637083,-0.116534738530859,5.2553489038155,1.98143872210176,30.0645421353058,14.2955058230764,11.7971286373342,21.6604179316149,-0.897436791152047,1.85349195443877,-0.902606095156847,-0.707973161574413,-15.1325316473939,-0.763970666650618,29.3964687652019,0.0384696708968049,1.72480671343887,1.12655167094103,1.63397277605851,-2.80896291135276,-4.16066772701549,2.7763955583221,1.25209565875699,-15.1424244960299,-0.780448760324513,-5.94915056039049,11.2594776506103,16.9022378360429,-8.12490385686226,-25.4675239296297,1.71518773574513,16.5729175280691,-0.770202439708422,32.217604573262,-9.60764301548759,0.825210814893338,39.797775969202,4.89867202007817,7.31632726171193,1.6083723499023,0.812709942472419,-118.141755807683,1.42616574017054,-47.3159917013673,0.879618618434039
31.6362916854721,6.00414101942801,15.1269108008935,-5.78326975192148,-3.13241117660325,-4.04973584290568,-3.14500049826675,-11.7454533009195,-0.887261844121458,57.0029947287531,11.4384439052196,40.4174999891622,-18.6291863786348,-35.9248973125451,-4.25108112465105,6.04145788630478,8.66635911607002,2.05048932649217,-31.395733729551,11.4351476666351,12.1320283230607,24.2272113172734,-3.33679699966835,-22.4503215038233,33.2880249481074,-14.2103366195135,106.189113704115,-22.2945432003213,-4.11305371961833,-3.38965167566977,1.91017686096121,2.62128275332149,-2.32988823286172,-5.05583151455104,-3.62514212839745,15.9444448813536,-1.79915587188474,-6.56662162081631,5.08661691553062,20.7007168276852,-6.5766181093022,-1.1928043891216,20.6538520180156,-3.71147075908957,0.0353531607579369,-53.2630569444762,0.661831705348637,2.31631137254044,-1.86110492126047,-3.58594849171704,0.388382700968942,31.3267056749791,63.1660106077137,-10.7174292641391,-0.536949796399269,-0.0415746821600292,-7.62355802100933,5.36901662664579,-3.62926058096574,-84.9873107366782,-3.2029468221842,-6.10217551578217,-0.98988901756374,-0.303000665547725,6.52619820901313,2.45937780892356,35.6641020708295,16.1222115707623,12.2273306876199,25.0292437304685,1.46885560442426,0.466327873066042,0.139569377905986,-1.66192312377595,-15.6602842808099,-0.373423116704464,39.2595161169628,0.142998708261142,2.10819739001593,1.75330324900354,-0.365578483508294,0.811799720084065,-5.90931917510074,3.70393179248965,-1.35222742158088,-17.520634113818,-2.27571916399455,-13.0238529078138,12.3052869531468,3.58294883828191,-7.39989720894424,-33.5496721423273,1.51299748810131,23.666219893797,1.90633774091632,36.9495116868544,-10.6349888317695,-0.66423416214616,42.4998538799599,5.0695819927155,3.17916832886408,0.915388520847619,-0.931045233815768,-129.148018747872,0.399542411572748,-53.8932266997075,0.932255744012943
34.4779360247474,6.4245535507736,14.7345435882547,-7.9787898053738,-3.22671065723794,3.18843196515064,-2.58168676384583,-16.260848956274,-0.775941563397352,64.9341208751685,9.75080904552167,52.5815945120307,-20.0094586348982,-25.9165478351924,-4.12847565024675,2.87634642644705,6.57596580565368,1.73633146252744,-43.3197675603364,14.2314728021521,12.811178426825,24.4726507938925,-1.86362472755886,-23.4067340314732,38.5646782909262,-16.827222238554,129.896160096239,-25.651162955524,-2.68437380927032,-4.53994988574498,2.53087490047264,2.65440861223853,-2.69492601815888,4.91582128608427,-4.21695491929403,15.9134248991529,-1.16089884360038,-6.41363423293623,7.06233813166743,24.2395831402294,-4.0717749450583,-1.03821940456411,23.9624253890454,-2.31844050917553,0.8543733970245,-65.6121034569262,-0.678784015782705,2.5905722333364,-1.11634891084849,-0.765710741151472,0.351716947875726,34.6472028631433,74.3894112064001,-13.3423059481337,-1.95153012831101,3.14593280929573,-10.6564494101555,6.25137385021252,-2.17866336881603,-106.432694784485,-3.59006016061784,-6.56623543898625,-1.05160306825379,-0.317312577134914,8.89231892637194,3.2984923576061,41.2825421505658,19.0103642024975,13.8781530636355,27.6156111430338,2.45496981696598,0.258846530602797,0.67055452316899,0.965460845610477,-17.5258561379431,-0.457137160462392,50.0353604100729,1.59371507124124,1.04357183375254,2.23739437741132,1.82172845428539,-2.90192537973134,-4.82925936460066,3.55804130819509,-0.692108479036095,-17.7308866691972,-1.70530906346031,-22.201718205498,14.0358070630332,-1.66253108748375,-5.16256814899846,-41.346492978362,-0.051755159197777,31.6557699547916,-1.5139152671532,41.4619873560759,-10.371811907147,-0.52598163418116,44.9052632775787,3.77048373733007,-1.41656628475909,0.31198026558729,1.75883871557878,-149.007172187445,2.27356118970194,-59.250268570135,0.219276870128617
